loss_domain,mixture_domain,t_relative_substitution,c,k,sum_t_constraint
metric/the_pile_freelaw_val_loss,pubmed_abstracts,2.2718759790759147,4.235446232645158,0.20776663996944528,sum(t)=0
metric/the_pile_freelaw_val_loss,uspto_backgrounds,2.1713456341119746,4.235446232645158,0.20776663996944528,sum(t)=0
metric/the_pile_pubmed_central_val_loss,arxiv,1.6425235524668613,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,freelaw,2.12054689885705,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,nih_exporter,-2.4730167202950364,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,pubmed_central,-22.663992857241766,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,wikipedia_en,1.8009665496037703,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,dm_mathematics,1.578595569475684,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,github,2.108217449774453,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,philpapers,1.2684036264024519,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,stackexchange,1.9346616356378692,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,enron_emails,2.3906041327406364,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,gutenberg_pg_19,1.9334340050181824,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,pile_cc,1.9562269833248451,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,ubuntu_irc,1.3367109765521454,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,europarl,0.9284700246809697,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,hackernews,1.924272455500035,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,pubmed_abstracts,0.651284206144201,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,1.5620915113576503,4.1720867605664465,0.296708001785441,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,arxiv,1.8661752421943438,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,freelaw,1.6564482782619256,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,nih_exporter,0.14995035720732164,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,pubmed_central,1.7064145264793718,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,-18.951979898759234,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,dm_mathematics,1.9169153628376172,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,github,2.065417847209872,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,philpapers,-0.6064192581113977,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,stackexchange,1.7672590406149444,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,enron_emails,-0.7038240740327936,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,gutenberg_pg_19,1.2688402937795402,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,pile_cc,0.293388954565606,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,ubuntu_irc,1.67710952903942,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,europarl,0.873630222373945,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,hackernews,1.524067917500728,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,pubmed_abstracts,1.7111922516329563,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,1.7854134072058303,5.05686693212365,0.22735267533768266,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,arxiv,2.097906618722893,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,freelaw,2.0982029698291753,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,nih_exporter,-0.9601209503136907,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,pubmed_central,2.0445718104808006,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,wikipedia_en,2.0698384331158692,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,dm_mathematics,-20.438822523839633,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,github,2.0570959707174086,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,philpapers,-1.3429239013285277,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,stackexchange,1.8423083355635663,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,enron_emails,-1.2559669831080345,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,gutenberg_pg_19,1.8269951146165107,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,pile_cc,2.07194331551122,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,ubuntu_irc,1.0969075717490178,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,europarl,1.785687601686543,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,hackernews,0.898608523299168,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,pubmed_abstracts,2.0747208736559486,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_dm_mathematics_val_loss,uspto_backgrounds,2.0330472196417566,1.125617684365508,0.5031021281418798,sum(t)=0
metric/the_pile_github_val_loss,arxiv,2.44024360266679,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,freelaw,2.5437891652782056,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,nih_exporter,-0.6371458092950396,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,pubmed_central,2.624398503458287,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,wikipedia_en,2.197918246449351,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,dm_mathematics,2.616002870499221,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,github,-19.638267898183397,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,philpapers,-0.3687560993215864,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,stackexchange,-2.160372436928759,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,enron_emails,-3.0400011811978,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,gutenberg_pg_19,2.4481013185300755,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,pile_cc,2.2081668895251383,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,ubuntu_irc,0.8832339862743325,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,europarl,1.8121177163413027,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,hackernews,1.2484668236657748,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,pubmed_abstracts,2.325015992028424,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_github_val_loss,uspto_backgrounds,2.497088310209681,4.173838004245535,0.2249870006744115,sum(t)=0
metric/the_pile_stackexchange_val_loss,arxiv,2.118701010237976,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,freelaw,2.3828671420452268,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,nih_exporter,0.07546479959099583,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,pubmed_central,2.3218037576829778,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,wikipedia_en,2.009718691178972,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,dm_mathematics,2.2890974692185275,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,github,-0.9608985460898474,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,philpapers,-1.2883549929420675,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,stackexchange,-20.094653519231077,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,enron_emails,0.5015003158976551,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,gutenberg_pg_19,2.249260238394301,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,pile_cc,1.8148975570967525,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,ubuntu_irc,0.4401564613726021,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,europarl,1.384897835099217,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,hackernews,0.5769612540954859,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,pubmed_abstracts,2.019108929012047,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_stackexchange_val_loss,uspto_backgrounds,2.159471597340257,4.405527273278124,0.22046474300485536,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,arxiv,2.5459487289382654,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,freelaw,1.5365358750710796,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,nih_exporter,0.6741018138471249,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_central,2.509110776004532,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,wikipedia_en,1.653770779799004,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,2.329165735009171,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,github,2.5246543771969137,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,0.10460817788191129,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,2.3247361174430408,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,-5.610958153195803,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,-19.917009540603427,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,0.5194438485096804,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,ubuntu_irc,2.31217570679514,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,europarl,1.999693678980536,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,hackernews,-0.3872064581960732,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,pubmed_abstracts,2.3886541984617495,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_gutenberg_pg_19_val_loss,uspto_backgrounds,2.4925743380571594,4.842755768914198,0.10895683113864484,sum(t)=0
metric/the_pile_pile_cc_val_loss,arxiv,1.5299084604157698,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,freelaw,1.1246660297462046,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,nih_exporter,0.17933231993672424,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,pubmed_central,1.3706555016360853,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,wikipedia_en,-0.3429349844521523,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,dm_mathematics,1.605634168136067,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,github,1.6384957538727234,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,philpapers,-1.8854655086980374,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,stackexchange,1.0984206264998617,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,enron_emails,-2.426100901809175,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,gutenberg_pg_19,0.5923935057805414,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,pile_cc,-6.439204484266388,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,ubuntu_irc,0.050701386255372294,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,europarl,0.23315180813801048,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,hackernews,-0.80100880735115,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,pubmed_abstracts,1.1952269916118101,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_pile_cc_val_loss,uspto_backgrounds,1.2761281345477329,5.239018086948778,0.23053905609138256,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,arxiv,2.2595999228133996,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,freelaw,2.2967556258259716,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,nih_exporter,0.27170762630980305,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,pubmed_central,2.33401068188493,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,wikipedia_en,2.2837734604187947,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,dm_mathematics,2.1203475571604375,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,github,2.140902300394722,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,philpapers,-1.1356652608687743,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,stackexchange,2.0735323674914268,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,enron_emails,-4.897136345135257,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,gutenberg_pg_19,2.0334242777363922,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,pile_cc,2.102736402000761,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,ubuntu_irc,-19.65966094332527,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,europarl,0.21252442959439036,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,hackernews,1.0836804768223525,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,pubmed_abstracts,2.252089592851293,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_ubuntu_irc_val_loss,uspto_backgrounds,2.2273778280246317,4.349462359257344,0.3301431945995237,sum(t)=0
metric/the_pile_hackernews_val_loss,arxiv,2.382775989612906,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,freelaw,2.0869226501864393,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,nih_exporter,-0.25313970276082953,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,pubmed_central,2.4118414990418557,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,wikipedia_en,2.085108135325763,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,dm_mathematics,2.1189649735889713,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,github,2.2017146024876793,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,philpapers,0.36867220125404554,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,stackexchange,1.7240800951119606,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,enron_emails,-5.054444243899919,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,gutenberg_pg_19,1.5809247784038005,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,pile_cc,1.024668025417858,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,ubuntu_irc,0.6933573011645842,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,europarl,1.882624817035902,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,hackernews,-19.612390271558407,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,pubmed_abstracts,2.0732608923022484,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_hackernews_val_loss,uspto_backgrounds,2.285058257285143,4.642316066781559,0.12486257164575602,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,arxiv,2.0494166293730194,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,freelaw,2.1723492186920055,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,nih_exporter,-8.47332526588091,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,pubmed_central,-1.36214864160039,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,wikipedia_en,1.7696701151367498,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,dm_mathematics,2.085030674793366,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,github,2.3745458934083787,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,philpapers,0.5360373858641087,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,stackexchange,2.230122767719258,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,enron_emails,2.9010214790264413,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,gutenberg_pg_19,2.0573669850276817,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,pile_cc,1.6759583959445128,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,ubuntu_irc,1.9178906432648033,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,europarl,1.9448646764214867,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,hackernews,2.801044631973871,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,pubmed_abstracts,-17.55605763719666,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_pubmed_abstracts_val_loss,uspto_backgrounds,0.876212048032274,4.742826015135705,0.18838425689829807,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,arxiv,1.3932679514543227,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,freelaw,1.4632968598441687,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,-0.04526055397305795,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,1.108682402493513,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,1.192421866181211,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,1.4317018411557787,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,github,1.7312508211568738,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,philpapers,0.3797513266522985,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,1.466354961444045,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,0.7593489003314338,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,1.3213400685717869,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,1.022346556590328,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,ubuntu_irc,1.3154777235388706,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,europarl,1.1463935231792146,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,hackernews,1.6445307704304089,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,pubmed_abstracts,0.6566559460264356,4.397232441802956,0.3238181051811954,sum(t)=0
metric/the_pile_uspto_backgrounds_val_loss,uspto_backgrounds,-17.98756096507763,4.397232441802956,0.3238181051811954,sum(t)=0
